name,mac address,encryption,lat,lon
AndroidAP,90:18:7C:E7:FD:A5,WPA+AES-CCM WPA+PSK,,
Z320,90:21:81:B1:75:8A,WPA+AES-CCM WPA+PSK,,
Ali's Wi-Fi Network,90:72:40:0D:FF:E0,WPA+AES-CCM WPA+PSK,45.496552,-73.577560
Wifi Tayah,90:72:40:0E:AD:F0,WPA+AES-CCM WPA+PSK,-97.667658,-73.575066
BELL585,90:72:82:F1:3A:86,WPA+AES-CCM WPA+PSK,,
BELL759,90:72:82:F1:3A:F6,WPA+AES-CCM WPA+PSK,45.607361,-73.538681
BELL670,90:72:82:F3:8B:C6,WPA+AES-CCM WPA+PSK,-169.149073,-154.063991
BELL257,90:72:82:F5:54:AE,WPA+AES-CCM WPA+PSK,-169.138795,-73.543709
BELL078,90:72:82:F5:56:4E,WPA+AES-CCM WPA+PSK,-169.144812,-145.141758
BELL270,90:72:82:F5:D4:EE,WPA+AES-CCM WPA+PSK,45.609123,-73.542603
BELL652,90:72:82:F5:E2:F6,WPA+AES-CCM WPA+PSK,-126.188001,-159.445543
BELL598,90:72:82:F5:F5:9E,WPA+AES-CCM WPA+PSK,45.611038,-73.547104
Nicole,90:72:82:F6:D6:4E,WPA+AES-CCM WPA+PSK,-169.146387,-73.535522
BELL284,90:72:82:F6:DA:86,WPA+AES-CCM WPA+PSK,-145.278753,-168.985350
BELL216,90:72:82:F6:EF:16,WPA+AES-CCM WPA+PSK,-169.149971,-145.116645
BELL638,90:72:82:F7:18:A6,WPA+AES-CCM WPA+PSK,-169.145620,-73.537840
BELL585,90:72:82:F7:82:3E,WPA+AES-CCM WPA+PSK,-169.138070,-73.545326
BELL731,90:72:82:F7:95:76,WPA+AES-CCM WPA+PSK,-97.568860,-73.534599
BELL225,90:72:82:F7:CC:DE,WPA+AES-CCM WPA+PSK,-97.556582,-73.542295
BELL587,90:72:82:F7:D2:AE,WPA+AES-CCM WPA+PSK,-169.144892,-127.245329
BELL572,90:72:82:F8:99:6E,WPA+AES-CCM WPA+PSK,-169.141679,-73.537018
BELL412,90:72:82:F8:A1:E6,WPA+AES-CCM WPA+PSK,-179.889206,-175.540496
BELL348,90:72:82:F8:D3:B6,WPA+AES-CCM WPA+PSK,-169.145624,-73.537826
BELL835,90:72:82:F8:F0:B6,WPA+AES-CCM WPA+PSK,-138.458923,-134.903894
OJPH,90:72:82:F9:1E:8E,WPA+AES-CCM WPA+PSK,45.496471,-73.576790
BELL662,90:72:82:F9:C4:E6,WPA+AES-CCM WPA+PSK,-169.138053,-145.128117
BELL151,90:72:82:FA:24:26,WPA+AES-CCM WPA+PSK,-169.135761,-73.550644
BELL061,90:72:82:FA:42:B6,WPA+AES-CCM WPA+PSK,45.496155,-73.577065
BELL730,90:72:82:FA:70:5E,WPA+AES-CCM WPA+PSK,-126.190604,-159.439576
BELL058,90:72:82:FA:B2:0E,WPA+AES-CCM WPA+PSK,-169.251469,-165.611308
BELL079,90:72:82:FC:C0:DE,WPA+AES-CCM WPA+PSK,-169.140607,-73.539513
BELL108,90:72:82:FD:3D:5E,WPA+AES-CCM WPA+PSK,45.596870,-73.534134
BELL192,90:72:82:FD:52:A6,WPA+AES-CCM WPA+PSK,-97.568841,-73.534673
BELL051,90:72:82:FD:78:EE,WPA+AES-CCM WPA+PSK,45.607109,-73.558411
BELL411,90:72:82:FD:79:2E,WPA+AES-CCM WPA+PSK,-126.188414,-159.456415
BELL889,90:72:82:FD:84:9E,WPA+AES-CCM WPA+PSK,-169.142259,-159.434541
BELL109,90:72:82:FD:B2:BE,WPA+AES-CCM WPA+PSK,-169.137316,-127.234203
BELL153,90:72:82:FD:E0:FE,WPA+AES-CCM WPA+PSK,-156.511325,-174.588840
BELL338,90:72:82:FE:10:66,WPA+AES-CCM WPA+PSK,45.496170,-73.577080
BELL789,90:72:82:FE:81:DE,WPA+AES-CCM WPA+PSK,-145.285250,-168.980066
BELL938,90:72:82:FE:83:BE,WPA+AES-CCM WPA+PSK,-97.563363,-73.531713
BELL682,90:72:82:FE:AE:AE,WPA+AES-CCM WPA+PSK,-97.557594,-73.539993
BELL627,90:72:82:FE:C3:B6,WPA+AES-CCM WPA+PSK,-177.737954,-176.611964
BELL794,90:72:82:FF:17:2E,WPA+AES-CCM WPA+PSK,-97.669181,-73.576836
BELL871,90:72:82:FF:33:76,WPA+AES-CCM WPA+PSK,,
BELL798,90:72:82:FF:44:A6,WPA+AES-CCM WPA+PSK,-169.147182,-159.431635
BELL915,90:72:82:FF:47:8E,WPA+AES-CCM WPA+PSK,-149.629294,-151.625448
BELL049,90:72:82:FF:58:F6,WPA+AES-CCM WPA+PSK,45.602985,-73.538452
Bell1807,90:72:82:FF:90:D6,WPA+AES-CCM WPA+PSK,,
BELL327,90:72:82:FF:BF:A6,WPA+AES-CCM WPA+PSK,45.612617,-73.550621
dlink-261C,90:8D:78:64:26:1C,WPA+AES-CCM WPA+PSK WPA+TKIP,45.604424,-73.558701
Serge2,90:8D:78:67:7D:80,WPA+AES-CCM WPA+PSK WPA+TKIP,45.602421,-73.531609
Nouveau Forum,90:94:E4:39:E5:6E,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.250926,-73.575733
Mandi,90:94:E4:CD:0D:9A,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.554867,-73.546242
VIDEOTRON2239,90:EF:68:7A:A8:64,WPA+AES-CCM WPA+PSK WPA+TKIP,-138.466806,-134.895649
VIDEOTRON4805,90:EF:68:7A:D0:7C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.135705,-73.550751
VIDEOTRON5137,90:EF:68:7A:D5:AC,WPA+AES-CCM WPA+PSK,45.599422,-73.533279
VIDEOTRON5159,90:EF:68:7A:D6:04,WPA+AES-CCM WPA+PSK,-126.200658,-159.433403
VIDEOTRON8235,90:EF:68:7B:06:14,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.139904,-159.440425
VIDEOTRON9183,90:EF:68:7B:14:E4,WPA+AES-CCM WPA+PSK,-138.469671,-134.889410
dianne451,90:EF:68:7B:1B:44,WPA+AES-CCM WPA+PSK WPA+TKIP,45.600857,-73.532448
VIDEOTRON9859,90:EF:68:7B:1F:74,WPA+AES-CCM WPA+PSK,45.610397,-73.545563
VIDEOTRON9871,90:EF:68:7B:1F:A4,WPA+AES-CCM WPA+PSK WPA+TKIP,45.609543,-73.543625
VIDEOTRON0521,90:EF:68:7B:29:CC,WPA+AES-CCM WPA+PSK WPA+TKIP,45.602150,-73.536201
VIDEOTRON1149,90:EF:68:7B:66:7C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.146284,-73.535828
VIDEOTRON1654,90:EF:68:7B:6E:60,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.150445,-73.534119
VIDEOTRON5105,90:EF:68:7B:A4:4C,WPA+AES-CCM WPA+PSK WPA+TKIP,45.609573,-73.543709
VIDEOTRON7136,90:EF:68:7B:C4:08,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145064,-145.121945
VIDEOTRON7958,90:EF:68:7B:D0:E0,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.138820,-171.156542
Maxamehenri,90:EF:68:7B:DA:B0,WPA+AES-CCM WPA+PSK,-169.145755,-145.120322
VIDEOTRON9206,90:EF:68:7B:E4:60,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.141115,-145.121195
VIDEOTRON2210,90:EF:68:7C:13:50,WPA+AES-CCM WPA+PSK WPA+TKIP,45.608478,-73.541100
Bishop 2.4ghz,90:EF:68:7C:5D:D4,WPA+AES-CCM WPA+PSK,-138.573388,-134.933173
VIDEOTRON0058,90:EF:68:7C:90:48,WPA+AES-CCM WPA+PSK,-97.558174,-73.558332
belkinMissa,90:EF:68:7C:B1:4C,WPA+AES-CCM WPA+PSK WPA+TKIP,45.608993,-73.542290
VIDEOTRON2300,90:EF:68:7C:B3:50,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.147230,-73.532318
VIDEOTRON1763,90:EF:68:7D:78:98,WPA+AES-CCM WPA+PSK WPA+TKIP,45.598186,-73.534004
VIDEOTRON1401,90:EF:68:7D:AA:88,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.252245,-73.577080
VIDEOTRON0639,90:EF:68:7D:AD:08,WPA+AES-CCM WPA+PSK WPA+TKIP,-145.276817,-168.989758
VIDEOTRON1886,90:EF:68:7D:C0:84,WPA+AES-CCM WPA+PSK,-145.283363,-168.974438
VIDEOTRON3955,90:EF:68:7D:E0:D8,WPA+AES-CCM WPA+PSK WPA+TKIP,45.613785,-73.554230
Ginette,90:F6:52:39:89:16,WPA+AES-CCM WPA+PSK,45.605217,-73.532158
GT-Wifi,90:F6:52:E1:70:BC,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.148481,-159.432347
Centre d'auto expert,90:F6:52:F4:61:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145638,-165.572808
DIRECT-yP-BRAVIA,92:48:9A:4C:08:00,WPA+AES-CCM WPA+PSK,-126.191815,-159.436802
dlink,94:0C:6D:AC:52:64,WPA+AES-CCM WPA+PSK,-169.144867,-73.558514
TP-LINK_E8372C,94:0C:6D:E8:37:2C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143741,-73.530472
Abaddon,94:10:3E:0F:32:7E,WPA+AES-CCM WPA+PSK WPA+TKIP,,
alexia,94:10:3E:7F:AA:A8,WPA+AES-CCM WPA+PSK WPA+TKIP,45.600037,-73.532822
maxim,94:10:3E:8A:8A:50,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.148580,-127.220158
123GEANT,94:10:3E:8B:BA:AD,WPA+AES-CCM WPA+PSK,-97.554538,-73.547104
Mansours,94:10:3E:96:73:DB,WPA+AES-CCM WPA+PSK WPA+TKIP,-138.572047,-134.931759
Belkin.54CF,94:44:52:96:14:CF,WPA+AES-CCM WPA+PSK,45.603561,-73.531006
belkin.378f,94:44:52:E2:F7:8F,WPA+AES-CCM WPA+PSK,-169.146519,-159.431257
HP-Print-E3-Deskjet 2540 series,94:57:A5:48:A6:E3,WPA+AES-CCM WPA+PSK,,
HP-Print-8E-Officejet Pro 8620,94:57:A5:98:A1:8E,WPA+AES-CCM WPA+PSK,-176.177428,-170.557785
classic,94:B4:0F:6F:DE:80,WPA+AES-CCM,-154.933750,-159.474334
inventory,94:B4:0F:6F:DE:81,WPA+AES-CCM WPA+PSK,-169.250319,-159.474373
modern,94:B4:0F:6F:DE:82,WPA+AES-CCM,-126.300629,-159.474312
classic,94:B4:0F:6F:EC:40,WPA+AES-CCM,-138.571925,-134.931633
inventory,94:B4:0F:6F:EC:41,WPA+AES-CCM WPA+PSK,-169.250247,-73.574932
modern,94:B4:0F:6F:EC:42,WPA+AES-CCM,-169.250258,-145.157731
Comwave-79A6,94:D7:23:71:79:A8,WPA+AES-CCM WPA+PSK,-169.144929,-171.171113
VoyNikkaWifi,94:FB:B2:8B:2C:ED,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.249044,-73.573524
Reliance Wireless,94:FB:B2:8B:39:E5,WPA+AES-CCM WPA+PSK WPA+TKIP,-149.726417,-151.663979
None,98:01:A7:E7:9B:5C,WPA+AES-CCM WPA+PSK,-149.728224,-151.665789
BELL826,98:2C:BE:2E:32:39,WEP,-169.138755,-175.266704
MaisonHandfield,98:DE:D0:67:6C:05,WPA+AES-CCM WPA+PSK,-169.143091,-145.115189
B882-45A9,98:E7:F5:F4:45:AE,WPA+AES-CCM WPA+PSK WPA+TKIP,-178.099661,-176.435374
WhiteGiraffe,98:FC:11:3F:18:82,WPA+AES-CCM WPA+PSK WPA+TKIP,45.604534,-73.542145
montreal,98:FC:11:53:55:4A,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.151864,-73.535118
BBbeha,98:FC:11:6A:92:CB,WPA+AES-CCM WPA+PSK WPA+TKIP,-175.383693,-171.745174
BBbeha-guest,98:FC:11:6A:92:CC,None,-174.754394,-172.689123
Morningstar,98:FC:11:B3:4F:D9,WPA+AES-CCM WPA+PSK,-169.250068,-163.053147
None,9C:1C:12:ED:AA:C2,WPA+AES-CCM WPA+PSK,-169.250139,-73.574776
1809ux,9C:1C:12:ED:AA:C4,WPA+AES-CCM WPA+TKIP,-169.250184,-73.574829
URBAN_GUEST_WIFI,9C:1C:12:ED:AA:C5,None,-169.250265,-127.261953
None,9C:1C:12:EE:14:22,WPA+AES-CCM WPA+PSK,-169.250096,-169.018405
1809u,9C:1C:12:EE:14:23,WPA+AES-CCM WPA+TKIP,-169.250103,-145.157509
1809ux,9C:1C:12:EE:14:24,WPA+AES-CCM WPA+TKIP,-177.840029,-176.653907
URBAN_GUEST_WIFI,9C:1C:12:EE:14:25,None,-174.756480,-172.689364
PascAlex,9C:5C:8E:46:FC:78,WPA+AES-CCM WPA+PSK,-169.143646,-127.217799
ABI-Montreal,9C:5C:8E:B2:BC:68,WPA+AES-CCM WPA+PSK,-179.379831,-178.923045
TNCAP368ACB,9C:97:26:36:8A:CB,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.147296,-73.532349
HP-Print-61-Officejet Pro 8620,9C:B6:54:5D:43:61,WPA+AES-CCM WPA+PSK,-126.196200,-159.436614
NETGEAR24,9C:D3:6D:B7:A8:B0,WPA+AES-CCM WPA+PSK,45.610813,-73.546463
dlink-F54D,9C:D6:43:30:F5:4F,WPA+AES-CCM WPA+PSK WPA+TKIP,-145.279621,-168.983345
jh2 exterieur ,9C:D6:43:89:8E:52,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143376,-127.218522
WIRELESS,9C:D6:43:C4:E1:18,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142595,-145.116843
BriJo7909,9C:D6:43:C8:E7:46,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.147166,-145.115080
ThatNewNew,9C:D6:43:C8:E8:84,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.140847,-73.539003
Elite Forex2,9C:D6:43:CF:18:38,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.252283,-127.264129
DIRECT-gcPhaser 3260,9E:93:4E:39:29:A3,WPA+AES-CCM WPA+PSK,45.611046,-73.547119
DIRECT-g6Phaser 3260,9E:93:4E:3A:A5:EB,WPA+AES-CCM WPA+PSK,45.611347,-73.547729
DIRECT-v6-BRAVIA,9E:D2:1E:53:37:9F,WPA+AES-CCM WPA+PSK,-97.566753,-73.533607
bizcocity ,A0:1B:29:D7:47:3C,WPA+AES-CCM WPA+PSK,-169.249306,-73.573805
BELL244,A0:1B:29:D7:56:FC,WPA+AES-CCM WPA+PSK,-175.286883,-171.705134
AL-TAIB GRILLADE,A0:1B:29:D8:7A:44,WPA+AES-CCM WPA+PSK,,
ImadTelecom-8040-10,A0:1B:29:DA:06:C4,WPA+AES-CCM WPA+PSK,-154.833785,-159.433425
BELL606,A0:1B:29:DA:24:3C,WPA+AES-CCM WPA+PSK,-176.071016,-177.441251
BELL598,A0:1B:29:DA:58:94,WPA+AES-CCM WPA+PSK,45.605213,-73.558464
BELL924,A0:1B:29:DA:80:B4,WPA+AES-CCM WPA+PSK,,
BELL639,A0:1B:29:DC:DF:D4,WPA+AES-CCM WPA+PSK,-169.137968,-73.545563
private,A0:1B:29:E0:22:D6,WPA+AES-CCM WPA+PSK,,
BELL244,A0:1B:29:E0:49:2E,WPA+AES-CCM WPA+PSK,-169.250745,-73.575329
BELL676,A0:1B:29:E0:6E:36,WPA+AES-CCM WPA+PSK,-169.140989,-73.538685
Gateway 608,A0:1B:29:E3:18:4E,WPA+AES-CCM WPA+PSK,,
leocoq,A0:1B:29:E3:2F:7E,WPA+AES-CCM WPA+PSK,45.496338,-73.576859
BELL966,A0:1B:29:E3:5A:36,WPA+AES-CCM WPA+PSK,-169.137684,-165.581190
BELL653,A0:1B:29:E3:BE:BE,WPA+AES-CCM WPA+PSK,-175.383693,-177.880842
BELL612,A0:1B:29:E4:07:16,WPA+AES-CCM WPA+PSK,-169.144047,-145.113407
BELL210,A0:1B:29:E5:4C:EE,WPA+AES-CCM WPA+PSK,-126.301742,-159.476766
BELL167,A0:1B:29:E5:50:0E,WPA+AES-CCM WPA+PSK,-169.149110,-127.220444
BELL738,A0:1B:29:E5:CB:BE,WPA+AES-CCM WPA+PSK,-169.145969,-159.430965
BELL193,A0:1B:29:F6:3E:DE,WPA+AES-CCM WPA+PSK,-179.370020,-175.791726
BELL042,A0:1B:29:F6:40:B6,WPA+AES-CCM WPA+PSK,,
BELL829,A0:1B:29:F6:40:C6,WPA+AES-CCM WPA+PSK,-169.137859,-73.545792
BELL247,A0:1B:29:F6:4B:76,WPA+AES-CCM WPA+PSK,45.608692,-73.541687
BELL815,A0:1B:29:F6:E5:56,WPA+AES-CCM WPA+PSK,-126.202207,-159.434484
BELL440,A0:1B:29:F9:4E:B6,WPA+AES-CCM WPA+PSK,-169.139346,-145.125152
BELL590,A0:1B:29:F9:5A:86,WPA+AES-CCM WPA+PSK,-169.151542,-73.534195
BELL019,A0:1B:29:FA:86:CE,WPA+AES-CCM WPA+PSK,-169.150552,-145.116992
BELL981,A0:1B:29:FB:8C:06,WPA+AES-CCM WPA+PSK,-126.190934,-159.438859
HP-Print-3C-Officejet Pro X476dw,A0:1D:48:75:56:3C,WPA+AES-CCM WPA+PSK,,
NETGEAR,A0:21:B7:B4:A3:BA,WPA+AES-CCM WPA+PSK,-97.561843,-73.540179
HP-Print-5E-Officejet Pro 8620,A0:2B:B8:6B:6A:5E,None,45.497471,-73.575706
None,A0:55:4F:26:B2:E0,WPA+AES-CCM,45.499321,-73.573524
NETGEAR26,A0:63:91:37:C8:23,WPA+AES-CCM WPA+PSK,-169.149126,-73.533379
NETGEAR34,A0:63:91:88:5D:4A,WPA+AES-CCM WPA+PSK,-126.188273,-159.444950
NETGEAR29,A0:63:91:B8:7C:07,WPA+AES-CCM WPA+PSK,45.605087,-73.531723
mercredi,A0:63:91:BF:A3:01,WPA+AES-CCM WPA+PSK,45.606831,-73.537384
ois2k,A0:63:91:CA:CA:AF,WPA+AES-CCM WPA+PSK,-97.666202,-73.573563
DIRECT-C1-HP ENVY 4520 series,A0:8C:FD:41:2B:C2,WPA+AES-CCM WPA+PSK,-169.151067,-145.117330
DIRECT-F2-HP OfficeJet 6960,A0:8C:FD:F9:B5:F3,WPA+AES-CCM WPA+PSK,-169.145151,-73.538948
DIRECT-A7-HP OfficeJet 6960,A0:8C:FD:F9:DF:A8,WPA+AES-CCM WPA+PSK,45.609390,-73.543228
ConcordiaUniversity,A0:CF:5B:3D:38:00,WPA+AES-CCM WPA+TKIP,,
None,A0:CF:5B:3D:38:01,WEP,,
eduroam,A0:CF:5B:3D:38:02,WPA+AES-CCM,,
ConcordiaGuest,A0:CF:5B:3D:38:03,None,,
ConcordiaGuest,A0:CF:5B:3F:44:C3,None,45.497017,-73.577316
danielle,A0:E4:CB:F4:43:7C,WPA+AES-CCM WPA+PSK,-169.151702,-73.535004
VIDEOTRON3331,A0:E4:CB:F4:55:4C,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603763,-73.558777
VIDEOTRON3709,A0:E4:CB:F4:5B:34,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.188603,-159.444169
VIDEOTRON4646,A0:E4:CB:F4:69:D8,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.562165,-73.539401
VIDEOTRON0533,A0:E4:CB:F4:81:14,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603214,-73.538948
VIDEOTRON1231,A0:E4:CB:F4:8B:FC,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.138805,-145.126448
VIDEOTRON2635,A0:E4:CB:F4:A1:EC,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.148770,-159.432512
VIDEOTRON3632,A0:E4:CB:F4:B1:80,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.555687,-73.544329
VIDEOTRON5325,A0:E4:CB:F4:CB:F4,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.568892,-73.534757
VIDEOTRON3636,A0:E4:CB:F5:7C:14,WPA+AES-CCM WPA+PSK,-169.148942,-73.533279
VIDEOTRON4174,A0:E4:CB:F5:84:7C,WPA+AES-CCM WPA+PSK,-173.055939,-175.051862
VIDEOTRON4461,A0:E4:CB:F5:88:F8,WPA+AES-CCM WPA+PSK,-169.140056,-73.540710
VIDEOTRON2216,A0:E4:CB:F5:D1:5C,WPA+AES-CCM WPA+PSK,-97.667670,-73.575045
VIDEOTRON8549,A0:E4:CB:F6:34:50,WPA+AES-CCM WPA+PSK,-138.468001,-134.888495
VIDEOTRON1601,A0:E4:CB:F6:53:F0,WPA+AES-CCM WPA+PSK,-169.146141,-73.536564
VIDEOTRON2542,A0:E4:CB:F6:62:A4,WPA+AES-CCM WPA+PSK,45.604889,-73.531082
VIDEOTRON4026,A0:E4:CB:F6:79:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,-178.487910,-166.903322
VIDEOTRON5839,A0:E4:CB:F6:96:28,WPA+AES-CCM WPA+PSK WPA+TKIP,45.498047,-73.575096
VIDEOTRON2694,A0:E4:CB:F6:D2:74,WPA+AES-CCM WPA+PSK WPA+TKIP,45.596607,-73.534935
VIDEOTRON2780,A0:E4:CB:F6:D3:CC,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143157,-73.532185
VIDEOTRON3162,A0:E4:CB:F6:D9:C4,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.137422,-165.581859
VIDEOTRON3567,A0:E4:CB:F6:E0:18,WPA+AES-CCM WPA+PSK,-126.189132,-159.443049
legirlyshop,A0:E4:CB:F6:EB:40,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.562285,-73.531151
VIDEOTRON6351,A0:E4:CB:F7:0B:98,WPA+AES-CCM WPA+PSK WPA+TKIP,45.596504,-73.535103
VIDEOTRON7594,A0:E4:CB:F7:1F:04,WPA+AES-CCM WPA+PSK WPA+TKIP,-149.625778,-151.623230
VIDEOTRON9203,A0:E4:CB:F7:38:28,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603367,-73.539284
VIDEOTRON1155,A0:E4:CB:F7:70:4C,WPA+AES-CCM WPA+PSK,-169.141755,-73.536823
VIDEOTRON2734,A0:E4:CB:F7:88:F8,WPA+AES-CCM WPA+PSK,-169.148143,-159.432098
VIDEOTRON0397,A0:E4:CB:F7:F5:74,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.147580,-73.532469
VIDEOTRON3431,A0:E4:CB:F8:6A:DC,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.144475,-73.530800
VIDEOTRON4477,A0:E4:CB:F8:7B:34,WPA+AES-CCM WPA+PSK WPA+TKIP,45.602421,-73.531609
VIDEOTRON3944,A0:E4:CB:F8:A1:70,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.190474,-159.439852
VIDEOTRON0260,A0:E4:CB:F8:BB:F0,WPA+AES-CCM WPA+PSK,45.609264,-73.542915
VIDEOTRON0554,A0:E4:CB:F8:C0:88,WPA+AES-CCM WPA+PSK,-169.141124,-73.538364
VIDEOTRON2917,A0:E4:CB:F8:E5:74,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.195517,-159.438221
VIDEOTRON4438,A0:E4:CB:F8:FD:38,WPA+AES-CCM WPA+PSK,-97.555607,-73.544517
VIDEOTRON5262,A0:E4:CB:F9:0A:18,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142449,-159.433974
caromassage,A0:E4:CB:F9:4E:2C,WPA+AES-CCM WPA+PSK,45.603451,-73.539513
VIDEOTRON2988,A0:E4:CB:F9:71:F0,WPA+AES-CCM WPA+PSK,-169.145018,-127.226344
VIDEOTRON0168,A0:E4:CB:FA:01:64,WPA+AES-CCM WPA+PSK,-169.142384,-145.117591
VIDEOTRON3945,A0:E4:CB:FA:3C:68,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.139076,-73.542969
VIDEOTRON8511,A0:E4:CB:FA:83:C0,WPA+AES-CCM WPA+PSK WPA+TKIP,45.610931,-73.556541
VIDEOTRON9074,A0:E4:CB:FA:8C:8C,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.560400,-73.532026
KC Reseau,A0:E4:CB:FA:8C:E8,WPA+AES-CCM WPA+PSK,-169.145627,-73.537811
VIDEOTRON9862,A0:E4:CB:FA:98:DC,WPA+AES-CCM WPA+PSK WPA+TKIP,45.611347,-73.547729
rachid-Dz,A0:E4:CB:FA:A7:70,WPA+AES-CCM WPA+PSK,-97.560814,-73.530777
VIDEOTRON1385,A0:E4:CB:FA:CA:E8,WPA+AES-CCM WPA+PSK,-169.137760,-145.128797
VIDEOTRON1981,A0:E4:CB:FA:D4:38,WPA+AES-CCM WPA+PSK WPA+TKIP,45.609543,-73.543625
VIDEOTRON3523,A0:E4:CB:FA:EC:50,WPA+AES-CCM WPA+PSK WPA+TKIP,45.605583,-73.533409
VIDEOTRON3858,A0:E4:CB:FA:F1:8C,WPA+AES-CCM WPA+PSK,-97.557706,-73.539749
VIDEOTRON4507,A0:E4:CB:FA:FB:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,-149.619934,-151.624724
Nomaan,A0:E4:CB:FB:06:E8,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.251703,-73.576431
Goldorak,A0:E4:CB:FB:3B:30,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.141290,-73.558434
VIDEOTRON9159,A0:E4:CB:FB:44:60,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.194083,-159.458149
DeezNuts,A0:E4:CB:FB:46:90,WPA+AES-CCM WPA+PSK,-97.556639,-73.542163
VIDEOTRON3700,A0:E4:CB:FB:A5:94,WPA+AES-CCM WPA+PSK WPA+TKIP,45.612606,-73.550598
Bashir ,A0:E4:CB:FB:C8:DC,WPA+AES-CCM WPA+PSK,,
VIDEOTRON8439,A0:E4:CB:FB:EF:A0,WPA+AES-CCM WPA+PSK,-169.138803,-73.543701
VIDEOTRON1201,A0:E4:CB:FC:08:08,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.191938,-159.436533
VIDEOTRON1314,A0:E4:CB:FC:09:CC,WPA+AES-CCM WPA+PSK WPA+TKIP,45.605217,-73.532158
VIDEOTRON1580,A0:E4:CB:FC:0D:F4,WPA+AES-CCM WPA+PSK,-169.250435,-165.610077
VIDEOTRON4623,A0:E4:CB:FC:3D:80,WPA+AES-CCM WPA+PSK WPA+TKIP,45.604599,-73.542290
VIDEOTRON0969,A0:E4:CB:FC:6A:20,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143607,-154.061403
VIDEOTRON2716,A0:E4:CB:FC:85:6C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.141981,-73.536133
VIDEOTRON1101,A0:E4:CB:FC:96:B0,WPA+AES-CCM WPA+PSK WPA+TKIP,-138.470729,-134.890023
VIDEOTRON1135,A0:E4:CB:FC:97:38,WPA+AES-CCM WPA+PSK WPA+TKIP,,
VIDEOTRON4049,A0:E4:CB:FC:C4:C0,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142898,-73.556892
VIDEOTRON5078,A0:E4:CB:FC:D4:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.151782,-154.065654
casa_optout,A0:E4:CB:FC:E1:04,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145894,-73.537220
VIDEOTRON6319,A0:E4:CB:FC:E8:38,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.148763,-73.533127
VIDEOTRON4067,A0:E4:CB:FD:4E:88,WPA+AES-CCM WPA+PSK,-169.145137,-73.531189
VIDEOTRON5602,A0:E4:CB:FD:66:84,WPA+AES-CCM WPA+PSK,-97.566304,-73.533338
